F1_S1,F2_S1,F1_S2,F2_S2,DecayRatioCycle,LPC_Coefficient1,LPC_Coefficient2,LPC_Coefficient3,LPC_Coefficient4,LPC_Coefficient5,LPC_Coefficient6,LPC_Coefficient7,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient14,LPC_Coefficient15,Class
0.015625,0.0078125,0.015625,0.015625,0.0023499,-0.35619,-0.21725,-0.094173,0.22846,0.18585,0.046306,0.049572,0.00062676,-0.042607,0.012701,0.092222,0.0088568,-0.059493,0.056859,0.03616,normal
0.011719,0.0078125,0.015625,0.015625,0.0092418,0.10066,-0.18827,-0.071443,-0.0024279,0.06516,0.070011,0.10545,0.089043,0.082177,-0.010265,0.0078012,0.0096257,0.042255,0.014067,-0.01223,normal
0.0097656,0.0078125,0.039062,0.015625,0.057625,0.24501,-0.075764,-0.0041978,-0.037417,0.044919,0.21182,0.24488,0.15027,0.041955,0.038158,-0.0026163,-0.030671,-0.078626,-0.015053,0.13869,normal
0.015625,0.0078125,0.046875,0.023438,0.0094473,0.24678,-0.29652,-0.10877,-0.11557,0.23488,0.34219,0.1424,0.042375,0.025058,0.013899,0.051511,0.037315,0.014933,-0.020551,0.012315,normal
0.03125,0.023438,0.019531,0.0625,0.064048,-0.070614,-0.084439,0.11113,0.19601,0.18231,0.15099,0.057274,0.068816,0.05558,0.0085509,0.057149,0.048085,0.083834,0.018606,0.00049364,normal
0.023438,0.015625,0.03125,0.03125,0.045544,0.24521,0.047896,0.039551,-0.030934,0.15053,0.25374,0.15956,0.076729,0.099731,0.058608,0.047295,0.025229,-0.0017526,0.05939,0.069692,normal
0.0097656,0.0078125,0.039062,0.0625,0.050105,-0.1979,-0.16126,0.10245,0.29235,0.15622,0.056245,0.0031234,0.085632,0.14958,-0.086969,0.0078508,0.1221,-0.0070304,-0.060146,-0.015893,normal
0.0078125,0.0078125,0.0078125,0.023438,0.0056865,0.00059968,-0.21256,-0.056596,0.15379,0.24442,0.13952,0.031995,0.033794,0.016803,-0.044899,-0.057533,0.093461,0.025603,-0.053547,-0.033548,normal
0.0078125,0.019531,0.03125,0.0078125,0.016699,-0.26713,-0.32373,0.071454,0.08598,0.20031,0.15223,0.046495,-0.0063728,-0.041639,0.027676,0.04282,0.040621,-0.055159,0.015127,0.034728,normal
0.0078125,0.0078125,0.011719,0.050781,0.01303,-0.34605,-0.1975,-0.00058464,0.066152,0.097919,0.019181,0.082888,0.034419,0.10294,0.036225,0.016693,-0.069904,-0.042541,-0.014104,0.10626,normal
0.015625,0.039062,0.019531,0.015625,0.012309,-0.41283,-0.33602,0.12143,0.16854,0.19783,0.099882,-0.026462,-0.080186,0.037166,0.13025,0.0061232,0.040505,-0.017947,0.084778,-0.074625,normal
0.0078125,0.015625,0.0078125,0.035156,0.016141,-0.8295,0.18304,0.21328,-0.030019,0.035645,0.11627,0.034898,-0.059271,0.015075,0.060792,0.015441,-0.02023,0.015942,0.037606,0.02046,normal
0.015625,0.015625,0.0097656,0.027344,0.52669,1.4729,1.9471,2.3634,2.5825,2.6462,2.608,2.4458,2.0677,1.7396,1.366,1.042,0.75213,0.45016,0.23763,0.09768,normal
0.015625,0.0078125,0.015625,0.0078125,0.0071214,-0.16332,-0.083037,0.061482,0.20244,0.37757,-0.010332,-0.0081822,0.083254,0.085884,0.085733,0.019933,0.015107,0.029747,0.011204,-0.0034358,normal
0.013672,0.011719,0.015625,0.046875,0.0056576,0.13873,-0.027737,0.08488,0.14907,-0.009157,0.22376,0.22161,0.22194,0.1236,0.061884,0.058523,0.15769,0.13818,0.05323,-0.028068,normal
0.015625,0.023438,0.019531,0.015625,0.0063256,0.29843,-0.21623,-0.088543,0.20381,0.079229,0.17357,0.22032,0.10006,0.062326,0.1353,0.021565,0.06788,0.059784,0.017098,0.0012715,normal
0.015625,0.027344,0.03125,0.03125,0.022605,0.064899,-0.36175,-0.11138,0.0385,0.18321,0.22782,0.14551,0.084243,-0.10043,-0.045139,0.057979,-0.045029,0.0014289,-0.054718,-0.0019687,normal
0.021484,0.015625,0.023438,0.03125,0.63759,1.4858,1.9549,2.4366,2.8272,3.0007,2.9557,2.7375,2.4161,2.0389,1.6555,1.2171,0.82327,0.52144,0.2869,0.12446,normal
0.0078125,0.0078125,0.0078125,0.027344,0.0079124,-0.64172,-0.028596,0.10907,0.17109,0.081772,-0.0031227,0.084354,-0.023672,0.051168,0.015211,-0.1288,0.18974,-0.038807,0.06776,-0.024637,normal
0.015625,0.03125,0.019531,0.03125,0.022671,-0.15671,-0.20802,0.01026,0.11608,0.15871,0.17119,0.049955,-0.0010096,0.0083397,0.067924,0.073838,0.086367,0.032578,-0.088132,0.03632,normal
0.011719,0.046875,0.019531,0.046875,0.017482,-0.22477,-0.29117,-0.053292,0.25419,0.13178,0.2106,0.12299,-0.15729,0.075737,-0.0099801,-0.0094931,0.078799,0.0088303,0.095425,0.0001818,normal
0.019531,0.03125,0.046875,0.015625,0.042905,-0.66703,-0.11599,0.23748,0.27534,0.068082,-0.067254,0.059006,0.0097224,0.024342,0.032331,0.023356,0.01305,-0.0096182,0.03679,-0.010301,normal
0.0078125,0.0078125,0.046875,0.03125,0.014665,0.16766,-0.0059491,-0.022477,0.088719,0.079593,0.2061,0.15537,-0.025918,-0.047328,0.06295,0.16576,0.080121,-0.032192,0.1058,-0.019734,normal
0.015625,0.039062,0.011719,0.042969,0.017968,-0.20773,-0.13919,-0.0078148,0.22356,0.28304,0.084099,-0.034364,0.083135,0.056293,0.0012406,0.090218,-0.0039558,0.0015881,0.013299,0.11959,normal
0.015625,0.0078125,0.0625,0.03125,0.011646,0.30546,-0.026188,-0.029682,0.12867,0.18315,0.095253,0.18103,0.18882,0.09128,-0.0628,-0.032218,0.10205,0.071009,0.0012499,0.092822,normal
0.011719,0.0078125,0.015625,0.03125,0.0072308,0.16838,-0.12351,-0.0042132,-0.052022,0.12293,0.20351,0.21874,0.20699,0.15161,-0.0099855,0.026842,0.047318,0.094285,0.15087,0.045905,normal
0.0078125,0.0078125,0.0078125,0.015625,0.033452,0.47333,0.54025,0.40906,0.29192,0.39458,0.34172,0.35873,0.35584,0.19455,0.13363,0.039577,0.11368,0.041994,0.14929,-0.083515,normal
0.015625,0.015625,0.03125,0.015625,0.0090741,0.30654,-0.094077,-0.10761,0.066406,0.25424,0.26713,0.25749,0.1964,0.093508,-0.023628,0.06298,0.13059,0.13481,0.1654,0.1054,normal
0.015625,0.015625,0.03125,0.015625,0.65761,1.5017,2.0309,2.4689,2.6887,2.797,2.6898,2.4069,2.0426,1.6577,1.2824,0.95167,0.67862,0.41667,0.21869,0.11307,abnormal
0.0097656,0.011719,0.054688,0.027344,0.0091705,-0.13297,-0.10585,-0.028738,0.052507,0.077403,0.078783,0.080534,0.064171,0.034403,0.02194,0.02528,0.0019702,0.032755,0.02179,0.014324,normal
0.015625,0.03125,0.019531,0.03125,0.010277,-0.20276,-0.13467,-0.10803,0.066467,0.037074,0.15808,0.047942,-0.040777,0.069898,0.092236,-0.04129,-0.017779,-0.028844,0.058067,0.046638,normal
0.015625,0.015625,0.015625,0.046875,0.0096652,-0.14049,-0.11714,0.023857,0.18333,0.16789,0.13206,0.083015,0.083502,0.075724,-0.026909,0.023871,0.049414,0.086246,0.025372,0.023904,normal
0.0078125,0.011719,0.015625,0.023438,0.0086588,-0.39508,-0.13237,0.031751,0.064095,0.04239,0.043631,0.064834,0.054926,0.052842,0.045172,0.029609,-0.022026,-0.048941,-0.019785,0.058029,normal
0.019531,0.035156,0.03125,0.03125,0.031938,-0.31688,-0.20325,0.16287,0.25653,0.1514,0.087551,0.111,0.035993,-0.055426,0.12953,0.13314,0.10961,-0.06558,-0.011561,0.14968,normal
0.046875,0.0078125,0.015625,0.046875,0.027245,-0.3568,-0.23017,0.095306,0.25884,0.074415,0.10033,0.049057,-0.025367,0.078081,-0.0042324,-0.0035917,0.013515,0.063377,0.074759,-0.074953,normal
0.011719,0.015625,0.019531,0.054688,0.029456,-0.26566,-0.1119,0.064249,0.13458,0.15332,0.059021,0.030437,-0.0099121,0.072035,0.074368,0.021211,0.026332,0.033764,0.0049624,0.040365,normal
0.023438,0.0078125,0.03125,0.011719,0.025194,-0.12242,-0.12219,0.0077443,0.20113,0.27117,0.14843,0.11484,0.042613,-0.006159,0.0083009,0.14207,0.010916,0.050785,0.024059,0.020278,normal
0.015625,0.0078125,0,0.0039062,0.040544,-0.54113,0.078375,0.091899,0.13054,0.14414,-0.1354,0.075739,0.12685,0.10308,0.031663,-0.01706,0.038425,0.0046723,0.077439,0.052832,normal
0.011719,0.0078125,0.011719,0.039062,0.0066673,-0.22762,-0.32605,0.0022952,0.029061,0.30919,0.07139,0.031191,-0.075007,0.064533,0.16525,0.0099022,-0.015649,-0.067511,0.040697,0.13354,normal
0.019531,0.0097656,0.011719,0.015625,0.0077064,-0.11259,-0.26199,-0.01663,0.071322,0.1936,0.094428,-0.018208,0.020388,-0.0075553,-0.048234,-0.024088,0.11813,0.04091,-0.0027843,-0.058668,normal
0.015625,0.0078125,0.023438,0.015625,0.0037564,-0.23103,-0.2039,-0.07343,0.0062774,0.040987,0.096073,0.060268,0.072108,0.044963,0.039894,-0.0069986,0.013442,-0.015748,0.046947,0.036186,normal
0.015625,0.0078125,0.011719,0.0078125,0.0026505,-0.41404,-0.19555,0.17005,0.12192,0.15194,0.062137,-0.01002,0.0022888,0.012487,0.074215,-0.012799,-0.075582,0.018028,-0.032066,0.010717,normal
0.0097656,0.03125,0.039062,0.0097656,0.017915,0.0021526,-0.41102,-0.11708,0.024568,0.14103,0.19046,0.13409,0.020406,0.054693,-0.072632,0.027568,-0.035948,0.060309,0.011943,-0.013956,normal
0.015625,0.011719,0.015625,0.046875,0.012861,0.056812,-0.16834,-0.23443,-0.012995,0.15499,0.061079,0.022846,0.19729,-0.04093,0.056079,0.018169,-0.024296,0.023373,0.11523,-0.020595,normal
0.0078125,0.015625,0.015625,0.0078125,0.029301,-0.074466,-0.1742,-0.16563,0.057896,0.048569,0.064675,0.10867,0.11918,0.084253,0.056576,-0.025725,-0.0048417,0.031882,-0.013982,0.040972,normal
0.023438,0.015625,0.03125,0.046875,0.0099907,0.46373,0.078841,0.058174,-0.0062732,-0.00030879,0.20274,0.3131,0.10409,0.1031,0.11973,0.069509,0.00078066,-0.11837,0.044488,0.023722,normal
0.011719,0.0078125,0.0039062,0.03125,0.0097687,-0.49309,-0.2513,0.12639,0.12176,0.12929,0.090185,0.034866,-0.0045943,0.014735,0.020935,0.03296,0.03321,-0.041246,0.04503,0.0367,normal
0.015625,0.046875,0.03125,0.039062,0.040223,-0.28393,-0.12072,0.16361,0.15863,0.1453,0.1894,0.060952,0.011366,0.039204,0.11559,-0.021445,0.094753,0.089927,0.024513,0.012793,normal
0.011719,0.03125,0.011719,0.03125,0.013681,-0.27909,0.040569,0.08958,-0.022427,0.01154,0.13359,0.16461,0.083914,0.057221,0.056741,0.029825,-0.011917,0.0066997,0.023281,0.014735,normal
0.0078125,0.023438,0.011719,0.015625,0.0034726,-0.02508,-0.0040502,-0.095522,-0.016898,0.005295,0.10625,0.084565,0.08339,-0.032748,0.089264,0.12107,0.016178,0.064088,-0.002892,0.019505,abnormal
0.0078125,0.023438,0.011719,0.015625,0.51779,0.93014,1.3476,1.5543,1.7449,1.8505,1.9038,1.8498,1.7605,1.592,1.339,1.0801,0.83189,0.56942,0.36675,0.21194,abnormal
0.042969,0.0078125,0.011719,0.03125,0.031622,-0.15691,-0.14377,-0.0044705,0.14734,0.089368,0.074482,0.057799,0.050037,0.053108,0.053257,0.020856,0.044245,0.021608,-0.020935,-0.013096,normal
0.027344,0.0078125,0.023438,0.054688,0.019541,-0.25205,-0.17328,0.17381,0.30556,0.11337,0.076291,0.14027,0.13002,0.030965,0.023978,0.11063,0.088197,0.075528,-0.022441,0.025209,normal
0.0039062,0.011719,0.015625,0.03125,0.013988,-0.17722,0.037418,-0.030273,0.0025027,0.079812,0.023634,0.0075599,0.10015,0.034295,0.090074,0.057839,-0.033089,0.066187,0.0050516,0.01574,abnormal
0.015625,0.0078125,0.027344,0.0078125,0.0020216,-0.057172,-0.26039,0.016609,-0.088501,0.12677,0.18902,0.12657,-0.01684,0.031335,0.050578,0.010057,0.017209,0.038161,0.029062,0.019323,normal
0.0078125,0.0078125,0.011719,0.023438,0.013518,0.32602,0.093889,0.018745,0.1054,0.20879,0.23146,0.17779,0.19277,0.11989,-0.0026723,-0.075996,-0.05022,0.062095,0.14417,0.084692,normal
0.03125,0.0078125,0.015625,0.03125,0.02773,-0.46116,-0.14146,0.12043,0.19669,0.15912,0.096636,0.020927,0.071885,0.012286,0.013391,0.069028,0.022516,0.050994,0.011075,0.071748,normal
0.0078125,0.0039062,0.0078125,0.015625,0.0064331,-0.19064,-0.084467,0.014024,0.073148,0.083391,0.070811,0.06072,0.03105,0.017634,0.031085,0.050844,0.0558,0.062498,0.05554,0.02339,normal
0.0078125,0.0078125,0.0078125,0.03125,0.0030772,-0.71065,0.092475,-0.14836,0.37384,-0.13205,-0.066866,0.078413,0.12361,-0.04878,-0.067534,0.093129,-0.012856,0.039662,-0.052781,-0.018284,normal
0.015625,0.015625,0.015625,0.011719,0.0045766,-0.12295,-0.2913,-0.17887,0.15301,0.15611,0.22441,0.039382,-0.0047764,-0.0030178,0.056824,-0.038362,0.078689,0.057789,0.011729,0.076958,normal
0.015625,0.015625,0.015625,0.015625,0.0087408,-0.088987,-0.2288,-0.17798,0.10406,0.22105,0.054825,0.08891,0.037489,0.03496,0.050684,0.015865,-0.00068624,-0.11328,0.053469,0.073046,normal
0.015625,0.0078125,0.03125,0.015625,0.01404,-0.042092,-0.099148,-0.023245,0.070377,0.203,0.24114,0.07576,0.11927,0.037178,0.058095,-0.060431,0.028428,0.10701,0.012169,-0.0013256,normal
0.019531,0.023438,0.019531,0.03125,0.0044079,0.025188,-0.34367,-0.10524,-0.068168,0.098445,0.096471,0.10384,0.15261,-0.0097137,0.066088,-0.037308,-0.02094,-0.014848,0.023692,0.0014844,normal
0.013672,0.015625,0.011719,0.015625,0.015879,0.21402,-0.16128,-0.050269,0.10496,0.25104,0.23414,0.032071,0.15931,0.047398,0.14483,0.0563,-0.060351,0.044303,0.0058751,0.18755,normal
0.013672,0.015625,0.011719,0.015625,0.27144,0.37825,0.83359,0.73689,0.74366,0.79352,0.78767,0.71779,0.69681,0.52258,0.53423,0.45046,0.31629,0.2837,0.13032,0.096616,abnormal
0.015625,0.0078125,0.011719,0.042969,0.0087306,0.20352,-0.23256,-0.182,0.072317,0.18338,0.32035,0.13239,0.17017,-0.21129,0.026168,0.11188,0.14111,0.094057,-0.0077974,-0.033382,normal
0.013672,0.0078125,0.021484,0.0078125,0.01817,-0.22725,0.32649,0.016444,0.19667,0.056982,0.22111,0.12726,0.1834,0.087518,0.10865,0.024622,0.030827,-0.015617,-0.0088692,0.021545,abnormal
0.011719,0.0078125,0.015625,0.0078125,0.031557,0.40464,0.22762,0.20081,0.1896,0.040715,0.049934,0.080804,0.16926,0.070289,0.15062,0.16116,0.10039,0.019939,0.078307,0.010285,normal
0.015625,0.0078125,0.015625,0.054688,0.081898,-0.25781,-0.017537,0.1089,0.29401,0.2155,0.039202,0.088624,0.11451,0.068788,-0.013685,0.092525,0.057623,-0.00089461,0.082148,0.016551,normal
0.011719,0.0078125,0.0078125,0.0078125,0.004227,-0.23533,-0.34614,-0.02577,0.19133,0.30039,0.11065,-0.020187,-0.03226,0.038839,0.063007,0.14152,0.0042955,-0.05149,0.063101,0.032648,normal
0.0078125,0.015625,0.039062,0.046875,0.017884,0.33813,0.025039,0.077556,0.081024,0.11069,0.17817,0.23428,0.11387,-0.021925,0.14038,0.16093,0.22679,0.12843,-0.056292,0.0068647,normal
0.054688,0.046875,0.058594,0.046875,0.10357,-0.71878,0.094182,0.26537,0.14763,-0.020026,0.044487,0.017165,0.028681,0.04258,0.016912,0.073191,0.029933,0.053237,-0.010758,0.026798,normal
0.054688,0.046875,0.058594,0.046875,0.60515,1.3011,1.6525,1.8838,2.0859,2.0786,2.0516,1.9483,1.7814,1.5641,1.3137,1.031,0.7275,0.50566,0.27295,0.092912,normal
0.015625,0.011719,0.015625,0.0039062,0.00853,-0.10418,-0.17945,-0.033123,0.011879,0.058571,0.13977,0.13508,0.042945,-0.038816,0.095076,0.051875,0.046787,-0.078116,0.071516,0.041795,normal
0.019531,0.015625,0.03125,0.015625,0.0063478,-0.48317,-0.22813,0.052645,0.19828,0.19327,0.047941,-0.046153,0.13213,0.0051679,-0.064981,0.1124,-0.062001,0.10837,0.021962,0.016236,normal
0.015625,0.023438,0.023438,0.0078125,0.036221,-0.046767,-0.24625,-0.070935,0.097729,0.10321,0.15401,0.12641,0.11284,-0.024107,0.05249,-0.0045922,0.057593,0.021288,0.01254,0.045224,normal
0.0078125,0.0078125,0.046875,0.0078125,0.0096167,-0.039807,-0.22648,-0.15677,0.026223,0.12781,0.13001,0.11741,0.031849,0.040218,-0.06587,0.082313,-0.022186,0.032404,0.065838,-0.052129,normal
0.011719,0.021484,0.011719,0.046875,0.0277,0.21885,-0.079376,-0.043962,0.033872,0.24825,0.26808,0.23916,0.073622,0.085057,-0.0040409,-0.022075,0.017257,0.089279,0.070229,0.020018,normal
0.0078125,0.050781,0.039062,0.015625,0.0082899,0.24245,-0.052946,0.021568,0.060324,0.14121,0.19147,0.25358,0.060918,-0.064881,0.0086979,0.11718,0.11939,0.12658,0.059446,-0.10655,normal
0.03125,0.023438,0.019531,0.042969,0.078574,-0.91788,0.10151,0.41516,0.10302,-0.042453,0.05533,-0.014352,0.099849,0.031948,-0.069483,0.027481,0.1141,-0.060543,-0.032619,0.050799,normal
0.019531,0.011719,0.023438,0.03125,0.018489,0.073272,-0.32228,-0.21987,0.1116,0.24889,0.21794,0.0079855,-0.06116,0.14035,0.072108,0.045519,-0.060332,-0.063195,0.041776,0.079559,normal
0.023438,0.03125,0.023438,0.015625,0.033944,-0.23212,-0.29728,-0.061692,0.074581,0.17306,0.13215,0.041816,0.050118,0.037409,0.022869,-0.021229,0.0077876,0.013537,0.026076,0.063488,normal
0.011719,0.015625,0.046875,0.019531,0.076741,0.22247,-0.20093,-0.14301,0.049474,0.099246,0.042815,0.23788,0.14732,-0.105,0.075066,-0.026018,0.014066,-0.051341,-0.016262,-0.013153,normal
0.03125,0.019531,0.023438,0.011719,0.0083836,0.090196,0.027553,0.044085,0.11591,0.18338,0.27771,0.13614,0.088695,-0.02162,0.076991,0.042775,0.013385,0.035173,0.11738,-0.067412,normal
0.013672,0.0078125,0.046875,0.011719,0.020618,0.07296,-0.17587,-0.11166,-0.0055551,0.15871,0.10386,0.03005,0.026537,0.065169,0.068649,0.0020078,-0.044131,0.048664,0.044898,0.083265,normal
0.015625,0.011719,0.019531,0.03125,0.0078122,-0.23705,-0.30146,0.10098,0.25835,0.14137,0.0091553,-0.072968,0.020722,0.093062,0.12473,0.024437,0.093961,0.00049601,0.053758,0.086226,normal
0.011719,0.039062,0.015625,0.0078125,0.023082,-0.47149,-0.1441,0.1034,0.13905,0.081514,0.034008,0.036035,0.043768,0.037419,0.051069,0.018813,0.0026579,-0.0097597,0.02324,0.046817,normal
0.015625,0.015625,0.03125,0.015625,0.0065818,0.13853,-0.042641,-0.040395,0.080111,0.18704,0.13907,0.077821,0.12307,0.1708,0.16349,-0.0098233,-0.10372,0.018414,0.08787,0.076263,normal
0.050781,0.050781,0.050781,0.050781,0.49489,0.92261,0.73036,0.59329,0.53453,0.50459,0.34668,0.23237,0.20294,0.087587,0.058475,0.066639,0.041817,-0.01735,-0.026421,0.010607,normal
0.019531,0.027344,0.015625,0.015625,0.011187,-0.19807,-0.44012,0.055545,0.1208,0.17527,0.046773,0.052329,-0.060156,-0.030243,0.12549,0.079601,-0.054177,0.04295,-0.064963,0.03207,normal
0.015625,0.0078125,0.015625,0.03125,0.0049335,-0.27973,-0.42966,0.024684,0.11905,0.22924,0.053948,0.038269,-0.038303,-0.046105,0.030556,0.066129,0.019345,0.021821,0.072273,0.0076567,normal
0.015625,0.015625,0.03125,0.015625,0.015018,0.00086155,-0.23857,-0.095628,0.074911,0.15284,0.19731,0.11534,-0.048367,0.055988,0.074637,-0.012162,0.085126,0.041874,0.081305,-0.029523,normal
0.011719,0.039062,0.015625,0.046875,0.018556,-0.17869,-0.36421,-0.028864,0.28174,0.16963,0.033049,-0.14644,0.048045,0.072718,-0.013897,0.031889,0.05183,0.0010393,0.0050012,-0.017725,normal
0.039062,0.042969,0.03125,0.011719,0.014433,0.18475,-0.18001,-0.18389,-0.026817,0.1956,0.22435,0.013991,0.062725,-0.0083428,0.013769,-0.11341,0.050304,0.16403,-0.00075241,-0.11912,normal
0.023438,0.046875,0.0078125,0.03125,0.0043218,-0.74567,-0.0015282,0.35172,0.28158,-0.10586,0.062799,0.16481,-0.0089614,0.13431,-0.041954,0.039745,0.082162,-0.025108,0.098297,0.00054752,normal
0.023438,0.023438,0.03125,0.015625,0.01214,0.080305,-0.069166,-0.045622,0.047958,0.20887,0.21539,0.029278,0.14689,0.040405,-0.0060769,-0.011038,0.0017975,0.17076,-0.0062508,-0.087473,normal
0.0078125,0.023438,0.015625,0.039062,0.013189,-0.23319,-0.37214,-0.0073587,0.14447,0.13958,0.12471,-0.014867,0.014468,0.041234,-0.055337,0.10403,-0.15901,0.1482,0.073681,-0.11893,normal
0.015625,0.0078125,0.03125,0.054688,0.026209,0.18235,-0.1087,-0.16442,0.10951,0.34571,0.054036,0.097408,0.13452,0.074393,0.066183,0.027362,0.11293,0.037794,-0.039878,-0.023348,normal
0.011719,0.0078125,0.019531,0.0078125,0.00434,-0.53404,-0.20716,0.26529,0.19031,0.049008,-0.085146,0.095279,0.037896,0.039577,0.011617,-0.092815,0.07374,0.050541,-0.017141,0.013407,normal
0.023438,0.0078125,0.023438,0.039062,0.039975,-0.43272,-0.18252,0.032257,0.20001,0.061898,0.086698,0.04411,0.0053441,0.042709,0.023648,-0.024384,0.041964,-0.0055041,0.044303,0.023065,normal
0.015625,0.015625,0.035156,0.019531,0.021823,0.026107,-0.16601,-0.17198,0.19569,0.2448,0.063889,0.12394,0.18265,-0.0096639,-0.13736,0.057919,-0.061352,0.064375,0.050124,0.098908,normal
0.023438,0.011719,0.023438,0.03125,0.0076266,-0.012609,-0.24708,-0.052088,-0.0025279,0.16976,0.10763,0.058605,0.10438,0.061514,0.05619,-0.03087,-0.031808,0.010194,0.061694,0.040502,normal
0.054688,0.011719,0.03125,0.046875,0.015197,-0.18458,-0.128,0.037387,0.11716,0.0997,0.13027,0.063667,0.049285,0.029074,0.079459,-0.0013451,0.057647,-0.0085633,0.045953,0.0013278,normal
0.0078125,0.0039062,0.015625,0.03125,0.011922,0.072148,-0.072456,-0.10965,0.10711,0.21368,0.23089,0.15656,0.010375,0.018891,0.044184,0.01418,0.073866,0.10198,-0.048733,0.01231,normal
0.015625,0.03125,0.011719,0.039062,0.067341,-1.225,0.62241,0.12487,-0.06239,0.071699,-0.017569,0.050646,0.044354,-0.086462,0.19144,-0.089901,-0.014664,0.091212,-0.057199,0.081517,normal
0.011719,0.039062,0.023438,0.015625,0.00428,-0.38163,-0.15582,0.081759,0.12081,0.18878,0.10581,0.099525,-0.02463,0.0071323,-0.00024774,0.013575,0.05403,0.027715,-0.0062836,-0.042408,normal
0.011719,0.039062,0.023438,0.015625,0.097385,0.75653,0.79307,0.74037,0.74558,0.66845,0.62538,0.55601,0.47623,0.40139,0.36632,0.40834,0.26927,0.094653,0.043889,0.030015,normal
0.011719,0.03125,0.015625,0.03125,0.021693,0.12416,-0.25501,-0.055911,-0.062098,0.16518,0.12414,0.1281,0.060812,0.094133,0.015501,-0.031568,0.011066,-0.035153,0.037614,0.058851,normal
0.015625,0.0078125,0.039062,0.011719,0.043434,0.020974,-0.169,-0.052643,0.013907,0.087499,0.19374,0.045397,0.13255,0.068654,0.06326,0.010829,-0.00081157,-0.043397,0.020593,0.086481,normal
0.0058594,0.013672,0.0058594,0.03125,0.01081,-0.26608,0.03848,0.071554,0.093939,0.095364,0.095997,0.032666,0.043025,0.045012,0.047825,0.013076,-0.0066606,-0.054482,0.026488,0.03589,abnormal
0.011719,0.015625,0.019531,0.046875,0.0084519,-0.53311,-0.27024,0.44083,0.24454,0.062866,-0.045311,-0.024068,-0.029107,0.21708,0.071508,-0.15087,-0.0079678,0.11331,-0.010098,0.044915,normal
0.019531,0.035156,0.019531,0.044922,0.046997,-0.78327,0.061674,0.32504,0.19321,-0.037207,0.019654,0.0060309,0.022038,0.013862,0.0076289,-0.021997,-0.012323,-0.00029661,-0.045471,0.004766,normal
0.0078125,0.0039062,0.011719,0.0078125,0.0057544,-0.53653,0.30845,0.17924,0.087079,-0.047686,0.14705,-0.0050629,0.12291,-0.047905,0.10324,-0.05068,0.055231,-0.006987,-0.009705,0.0066059,abnormal
0.0078125,0.035156,0.015625,0.03125,0.037982,-0.26721,-0.22739,0.028069,0.20127,0.22825,0.01201,0.076908,0.073054,0.0079445,-0.066914,0.073907,0.064042,-0.045389,0.06817,-0.0083587,normal
0.0078125,0.0078125,0.011719,0.023438,0.016896,-0.54316,0.023352,0.1646,0.10802,-0.034065,0.021846,0.016395,0.01902,0.053853,0.037149,0.032535,0.04729,0.025088,0.0018624,0.01717,abnormal
0.0097656,0.046875,0.015625,0.03125,0.022828,-0.3767,-0.1318,0.065494,0.13925,0.11278,0.046784,0.018519,0.032267,0.054185,0.064634,0.040511,-0.0024602,-0.0076212,0.0090917,0.036027,normal
0.019531,0.015625,0.019531,0.042969,0.0037773,-0.004936,-0.25845,-0.016992,0.1159,0.098269,0.21565,0.15817,0.069737,0.024045,0.01576,-0.075834,0.029729,0.12879,-0.051942,-0.0046395,normal
